REF,Company (Manufacturer),Company Location,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent (%),Ingredients,Most Memorable Characteristics,Rating
0.8805646036916395,0.009157509157509158,0.9666666666666667,0.9655172413793103,0.5497866287339972,0.375,0.05263157894736842,0.02739067755886593,0.5833333333333333
0.8805646036916395,0.009157509157509158,0.9666666666666667,0.9655172413793103,0.30654338549075394,0.375,0.05263157894736842,0.7823161941374339,0.6666666666666667
0.8820123054650741,0.009157509157509158,0.9666666666666667,0.9655172413793103,0.8364153627311522,0.375,0.05263157894736842,0.9226333493512735,0.5833333333333333
0.13210278682591386,0.010989010989010988,0.21666666666666667,0.24137931034482757,0.5256045519203414,0.375,0.7368421052631579,0.7111965401249399,0.6666666666666667
0.11255881288454578,0.01282051282051282,0.5333333333333333,0.5172413793103449,0.8862019914651494,0.375,0.2631578947368421,0.4074963959634791,0.6666666666666667
0.17987694534925805,0.014652014652014652,0.9333333333333333,0.48275862068965514,0.534850640113798,1.0,0.631578947368421,0.9014896684286401,0.5833333333333333
0.18204849800941006,0.014652014652014652,0.9333333333333333,0.06896551724137931,0.6244665718349929,1.0,0.631578947368421,0.3070639115809707,0.5833333333333333
0.22837495475931957,0.014652014652014652,0.9333333333333333,0.41379310344827586,0.08534850640113799,1.0,0.631578947368421,0.4247957712638155,0.9166666666666667
0.38219326818675353,0.016483516483516484,0.2833333333333333,0.9827586206896551,0.20128022759601708,1.0,0.8421052631578947,0.739067755886593,0.49999999999999994
0.4227289178429244,0.016483516483516484,0.2833333333333333,0.603448275862069,0.7446657183499289,0.5819478155339812,0.8421052631578947,0.07592503604036521,0.49999999999999994
0.4379297864639884,0.016483516483516484,0.2833333333333333,1.0,0.9630156472261736,1.0,0.894736842105263,0.5987506006727535,0.5833333333333333
0.4379297864639884,0.016483516483516484,0.2833333333333333,0.48275862068965514,0.5327169274537696,0.5819478155339812,0.894736842105263,0.09754925516578568,0.6666666666666667
0.7191458559536735,0.016483516483516484,0.2833333333333333,0.5172413793103449,0.7546230440967283,1.0,0.9473684210526315,0.8957232099951946,0.8333333333333333
0.7017734346724575,0.018315018315018316,0.55,0.24137931034482757,0.980796586059744,0.375,0.2631578947368421,0.7472369053339741,0.8333333333333333
0.7017734346724575,0.018315018315018316,0.55,0.5344827586206896,0.4822190611664296,0.375,0.2631578947368421,0.7736665064872658,0.8333333333333333
0.7017734346724575,0.018315018315018316,0.55,0.8448275862068966,0.5448079658605974,0.375,0.2631578947368421,0.7525228255646325,0.8333333333333333
0.7017734346724575,0.018315018315018316,0.55,1.0,0.9054054054054055,0.375,0.2631578947368421,0.7760691975012014,0.8333333333333333
0.6235975389069851,0.020146520146520148,0.95,0.5344827586206896,0.620199146514936,0.5819478155339812,0.2631578947368421,0.6535319557904854,0.5833333333333333
0.6250452406804198,0.020146520146520148,0.95,0.05172413793103448,0.14011379800853485,0.5819478155339812,0.2631578947368421,0.7751081210956271,0.49999999999999994
0.7379659790083243,0.020146520146520148,0.95,0.22413793103448276,0.6770981507823614,0.375,0.2631578947368421,0.921191734742912,0.6666666666666667
0.044878754976474845,0.021978021978021976,0.95,0.48275862068965514,0.5327169274537696,0.5819478155339812,0.7368421052631579,0.8395002402691014,0.8333333333333333
0.051393412956930874,0.021978021978021976,0.95,0.9827586206896551,0.267425320056899,0.5819478155339812,0.7368421052631579,0.9894281595386833,0.6666666666666667
0.06152732537097358,0.021978021978021976,0.95,0.9827586206896551,0.6664295874822191,0.375,0.7368421052631579,0.8635271504084575,0.9166666666666667
0.10821570756424176,0.021978021978021976,0.95,0.41379310344827586,0.0860597439544808,0.5819478155339812,0.7368421052631579,0.8846708313310908,0.5833333333333333
0.1295693087224032,0.021978021978021976,0.95,0.9827586206896551,0.6216216216216216,0.5819478155339812,0.7368421052631579,0.4440172993753004,0.6666666666666667
0.16829533116178066,0.021978021978021976,0.95,0.22413793103448276,0.29943100995732574,0.375,0.7368421052631579,0.6338298894762134,0.9166666666666667
0.16829533116178066,0.021978021978021976,0.95,0.24137931034482757,0.3812233285917497,0.375,0.7368421052631579,0.9038923594425757,1.0
0.19507781397032212,0.021978021978021976,0.95,0.9827586206896551,0.20128022759601708,0.5819478155339812,0.7368421052631579,0.9971167707832773,0.6666666666666667
0.26058631921824105,0.021978021978021976,0.95,0.5862068965517241,0.6294452347083926,0.375,0.7368421052631579,0.9490629505045651,1.0
0.11473036554469779,0.023809523809523808,0.7833333333333333,0.3103448275862069,0.35490753911806544,0.375,0.05263157894736842,0.2522825564632388,0.6666666666666667
0.11653999276149113,0.023809523809523808,0.7833333333333333,0.24137931034482757,0.3079658605974396,0.5819478155339812,0.05263157894736842,0.9865449303219607,0.5833333333333333
0.16612377850162866,0.023809523809523808,0.7833333333333333,0.3103448275862069,0.35490753911806544,0.5819478155339812,0.05263157894736842,0.719365689572321,0.6666666666666667
0.7090119435396308,0.02564102564102564,0.6833333333333333,0.603448275862069,0.5597439544807966,0.375,1.0,0.6636232580490149,0.6666666666666667
0.7090119435396308,0.02564102564102564,0.6833333333333333,0.603448275862069,0.7460881934566146,0.375,1.0,0.32580490148966845,0.8333333333333333
0.41259500542888167,0.027472527472527472,0.6166666666666667,0.603448275862069,0.5056899004267426,0.5819478155339812,0.2631578947368421,0.6314271984622778,0.75
0.41259500542888167,0.027472527472527472,0.6166666666666667,0.603448275862069,0.1073968705547653,0.75,0.2631578947368421,0.631907736665065,0.8333333333333333
0.5403546869344915,0.029304029304029304,0.1,0.22413793103448276,0.28591749644381226,1.0,0.05263157894736842,0.4368092263334935,0.75
0.5403546869344915,0.029304029304029304,0.1,0.5862068965517241,0.7041251778093883,0.5819478155339812,0.05263157894736842,0.8145122537241711,0.75
0.5403546869344915,0.029304029304029304,0.1,0.9827586206896551,0.9587482219061166,0.5819478155339812,0.05263157894736842,0.7635752042287363,0.75
0.5403546869344915,0.029304029304029304,0.1,0.603448275862069,0.7155049786628734,0.125,0.05263157894736842,0.691494473810668,0.8333333333333333
0.025334781035106765,0.031135531135531136,0.45,0.034482758620689655,0.9146514935988621,0.5819478155339812,0.7368421052631579,0.6727534839019702,0.9166666666666667
0.042707202316322836,0.031135531135531136,0.45,0.24137931034482757,0.3079658605974396,0.5819478155339812,0.7368421052631579,0.15905814512253724,0.6666666666666667
0.042707202316322836,0.031135531135531136,0.45,0.4482758620689655,0.42318634423897583,0.5819478155339812,0.7368421052631579,0.7818356559346469,0.6666666666666667
0.042707202316322836,0.031135531135531136,0.45,0.3275862068965517,0.3705547652916074,0.375,0.7368421052631579,0.36184526669870254,0.8333333333333333
0.042707202316322836,0.031135531135531136,0.45,0.9827586206896551,0.9587482219061166,0.375,0.7368421052631579,0.16482460355598272,0.9166666666666667
0.044878754976474845,0.031135531135531136,0.45,0.9137931034482758,0.922475106685633,0.5819478155339812,0.7368421052631579,0.1268620855358001,0.8333333333333333
0.35251538183134273,0.031135531135531136,0.45,0.603448275862069,0.7389758179231863,0.375,0.7368421052631579,0.18548774627582892,0.9166666666666667
0.7538906985161057,0.031135531135531136,0.45,0.48275862068965514,0.5327169274537696,0.375,0.7368421052631579,0.9764536280634311,0.6666666666666667
0.7538906985161057,0.031135531135531136,0.45,0.9827586206896551,0.20128022759601708,0.5819478155339812,0.7368421052631579,0.9769341662662182,0.6666666666666667
0.7553384002895404,0.031135531135531136,0.45,0.9827586206896551,0.7496443812233287,0.375,0.7368421052631579,0.5925036040365209,0.6666666666666667
0.7553384002895404,0.031135531135531136,0.45,0.034482758620689655,0.6458036984352774,1.0,0.7368421052631579,0.9240749639596348,0.8333333333333333
0.8791169019182048,0.031135531135531136,0.45,0.034482758620689655,0.9146514935988621,0.375,0.2631578947368421,0.565112926477655,0.5833333333333333
0.20521172638436483,0.003663003663003663,0.08333333333333333,0.06896551724137931,0.6230440967283073,0.5819478155339812,0.631578947368421,0.7049495434887074,0.9166666666666667
0.3836409699601882,0.003663003663003663,0.08333333333333333,0.06896551724137931,0.1813655761024182,1.0,0.631578947368421,0.37433925997116774,0.75
0.4538545059717698,0.03296703296703297,0.95,0.22413793103448276,0.3264580369843528,1.0,0.05263157894736842,0.08121095627102355,0.6666666666666667
0.66847629388346,0.0347985347985348,0.95,0.05172413793103448,0.022048364153627313,1.0,0.05263157894736842,0.5012013455069678,0.8333333333333333
0.9341295693087224,0.0347985347985348,0.95,0.017241379310344827,0.5960170697012802,1.0,0.05263157894736842,0.06295050456511293,0.6666666666666667
0.9341295693087224,0.0347985347985348,0.95,0.3448275862068966,0.021337126600284497,1.0,0.05263157894736842,0.6328688130706391,0.75
0.4958378574013753,0.03663003663003663,0.2833333333333333,0.48275862068965514,0.5327169274537696,1.0,0.2631578947368421,0.7457952907256127,0.6666666666666667
0.49728555917481,0.03663003663003663,0.2833333333333333,0.5172413793103449,0.18990042674253202,0.625,0.2631578947368421,0.28880345987506006,0.49999999999999994
0.49728555917481,0.03663003663003663,0.2833333333333333,0.24137931034482757,0.3314366998577525,1.0,0.2631578947368421,0.03171552138395003,0.5833333333333333
0.49728555917481,0.03663003663003663,0.2833333333333333,0.9827586206896551,0.9217638691322902,1.0,0.2631578947368421,0.5929841422393081,0.6666666666666667
0.5533840028954036,0.038461538461538464,0.95,0.06896551724137931,0.3385490753911807,0.375,0.05263157894736842,0.18740989908697742,0.8333333333333333
0.5533840028954036,0.038461538461538464,0.95,0.603448275862069,0.6344238975817923,0.5819478155339812,0.05263157894736842,0.34598750600672756,0.8333333333333333
0.5533840028954036,0.038461538461538464,0.95,0.24137931034482757,0.7681365576102419,0.375,0.05263157894736842,0.8505526189332052,0.9166666666666667
0.5765472312703583,0.038461538461538464,0.95,0.22413793103448276,0.6770981507823614,0.375,0.05263157894736842,0.8481499279192696,0.8333333333333333
0.5765472312703583,0.038461538461538464,0.95,0.017241379310344827,0.5896159317211949,0.375,0.05263157894736842,0.35271504084574723,0.9166666666666667
0.5765472312703583,0.038461538461538464,0.95,0.5344827586206896,0.21692745376955905,0.375,0.05263157894736842,0.20567035079288803,1.0
0.577994933043793,0.038461538461538464,0.95,0.06896551724137931,0.3385490753911807,0.5819478155339812,0.05263157894736842,0.3378183565593465,0.5833333333333333
0.577994933043793,0.038461538461538464,0.95,0.3448275862068966,0.38051209103840683,0.375,0.05263157894736842,0.8942815953868333,0.75
0.577994933043793,0.038461538461538464,0.95,0.24137931034482757,0.14935988620199148,1.0,0.2631578947368421,0.4666025949062951,0.8333333333333333
0.6221498371335504,0.038461538461538464,0.95,0.9137931034482758,0.8243243243243243,0.375,0.05263157894736842,0.22969726093224413,0.8333333333333333
0.6221498371335504,0.038461538461538464,0.95,0.8448275862068966,0.4544807965860598,0.375,0.05263157894736842,0.008169149447381067,0.9166666666666667
0.685848715164676,0.038461538461538464,0.95,1.0,0.9054054054054055,0.5819478155339812,0.2631578947368421,0.07736665064872658,0.8333333333333333
0.6872964169381107,0.038461538461538464,0.95,0.24137931034482757,0.38904694167852066,0.375,0.2631578947368421,0.8789043728976454,0.75
0.6872964169381107,0.038461538461538464,0.95,0.24137931034482757,0.24822190611664297,0.5819478155339812,0.2631578947368421,0.09034118212397886,0.75
0.6872964169381107,0.038461538461538464,0.95,0.3448275862068966,0.49573257467994314,0.375,0.05263157894736842,0.9120615088899567,0.8333333333333333
0.6872964169381107,0.038461538461538464,0.95,0.5344827586206896,0.7930298719772404,0.375,0.2631578947368421,0.557424315233061,0.9166666666666667
0.6887441187115454,0.038461538461538464,0.95,0.3793103448275862,0.4893314366998578,0.375,0.05263157894736842,0.5876982220086497,0.8333333333333333
0.6887441187115454,0.038461538461538464,0.95,0.1724137931034483,0.25604551920341395,0.375,0.05263157894736842,0.013455069678039404,1.0
0.6945349258052841,0.038461538461538464,0.95,0.603448275862069,0.7233285917496444,0.5819478155339812,0.05263157894736842,0.15473330129745316,1.0
0.6959826275787188,0.038461538461538464,0.95,0.27586206896551724,0.5839260312944524,0.5819478155339812,0.05263157894736842,0.80634310427679,0.75
0.6959826275787188,0.038461538461538464,0.95,1.0,0.5014224751066857,0.75,0.05263157894736842,0.2859202306583373,0.75
0.6959826275787188,0.038461538461538464,0.95,0.22413793103448276,0.3264580369843528,0.375,0.05263157894736842,0.21335896203748198,0.9166666666666667
0.7292797683677162,0.038461538461538464,0.95,0.39655172413793105,0.04338549075391181,0.375,0.05263157894736842,0.7962518020182605,0.8333333333333333
0.7292797683677162,0.038461538461538464,0.95,0.48275862068965514,0.8008534850640114,0.5819478155339812,0.2631578947368421,0.8284478616049976,0.8333333333333333
0.7292797683677162,0.038461538461538464,0.95,1.0,0.10810810810810811,0.75,0.2631578947368421,0.6814031715521384,0.8333333333333333
0.7307274701411509,0.038461538461538464,0.95,0.05172413793103448,0.11806543385490754,0.375,0.05263157894736842,0.14560307544449785,1.0
0.7321751719145856,0.038461538461538464,0.95,0.603448275862069,0.9402560455192035,0.375,0.2631578947368421,0.24315233061028352,0.8333333333333333
0.7321751719145856,0.038461538461538464,0.95,0.3620689655172414,0.7254623044096729,0.375,0.05263157894736842,0.502162421912542,1.0
0.7466521896489323,0.038461538461538464,0.95,0.9137931034482758,0.7780938833570413,0.5819478155339812,0.05263157894736842,0.5684766938971648,0.6666666666666667
0.8139703221136446,0.038461538461538464,0.95,0.13793103448275862,0.9267425320056899,0.375,0.05263157894736842,0.821720326765978,1.0
0.8414766558089034,0.038461538461538464,0.95,0.39655172413793105,0.42816500711237554,0.375,0.2631578947368421,0.43056222969726093,0.75
0.8849077090119435,0.038461538461538464,0.95,0.39655172413793105,0.4118065433854908,0.375,0.2631578947368421,0.05670350792888035,0.6666666666666667
0.7806731813246471,0.040293040293040296,0.5833333333333334,0.5344827586206896,0.5789473684210527,0.375,0.05263157894736842,0.5103315713599231,0.75
0.7806731813246471,0.040293040293040296,0.5833333333333334,0.5344827586206896,0.6194879089615932,0.375,0.05263157894736842,0.8241230177799135,0.8333333333333333
0.7806731813246471,0.040293040293040296,0.5833333333333334,0.5344827586206896,0.22475106685633003,0.375,0.05263157894736842,0.7135992311388756,0.8333333333333333
0.7821208830980818,0.040293040293040296,0.5833333333333334,0.5344827586206896,0.05405405405405406,0.375,0.05263157894736842,0.11052378664103797,0.6666666666666667
0.10676800579080709,0.04212454212454213,0.9333333333333333,0.15517241379310345,0.24039829302987198,0.625,0.2631578947368421,0.8572801537722249,0.9166666666666667
0.12667390517553384,0.04212454212454213,0.9333333333333333,0.9827586206896551,0.6756756756756757,1.0,0.2631578947368421,0.6261412782316195,0.49999999999999994
0.12667390517553384,0.04212454212454213,0.9333333333333333,0.41379310344827586,0.4288762446657184,0.5819478155339812,0.2631578947368421,0.41326285439692456,0.5833333333333333
0.1295693087224032,0.04212454212454213,0.9333333333333333,0.06896551724137931,0.1337126600284495,0.625,0.2631578947368421,0.11004324843825085,0.24999999999999994
0.1295693087224032,0.04212454212454213,0.9333333333333333,0.603448275862069,0.7155049786628734,1.0,0.2631578947368421,0.8443056222969726,0.6666666666666667
0.1295693087224032,0.04212454212454213,0.9333333333333333,0.22413793103448276,0.28591749644381226,0.625,0.2631578947368421,0.8361364728495916,0.75
0.19037278320665943,0.04212454212454213,0.9333333333333333,0.4482758620689655,0.42318634423897583,0.625,0.2631578947368421,0.3810667948101874,0.9166666666666667
0.2153456387984075,0.04212454212454213,0.9333333333333333,0.1724137931034483,0.2503556187766714,0.625,0.2631578947368421,0.08986064392119174,0.75
0.2153456387984075,0.04212454212454213,0.9333333333333333,1.0,0.07041251778093884,0.625,0.2631578947368421,0.9644401729937531,0.75
0.2153456387984075,0.04212454212454213,0.9333333333333333,0.41379310344827586,0.08463726884779517,0.625,0.2631578947368421,0.034118212397885636,0.8333333333333333
0.2620340209916757,0.04212454212454213,0.9333333333333333,0.3620689655172414,0.3918918918918919,0.625,0.2631578947368421,0.5670350792888035,1.0
0.2678248280854144,0.04212454212454213,0.9333333333333333,0.5689655172413793,0.6984352773826459,0.625,0.2631578947368421,0.03988467083133109,0.5833333333333333
0.34093376764386535,0.04212454212454213,0.9333333333333333,0.13793103448275862,0.22688477951635846,0.625,0.2631578947368421,0.5064872657376261,0.9166666666666667
0.42996742671009774,0.04212454212454213,0.9333333333333333,0.9137931034482758,0.9238975817923186,0.625,0.2631578947368421,0.403171552138395,0.75
0.4256243213897937,0.04395604395604395,0.9333333333333333,0.13793103448275862,0.6877667140825036,0.5819478155339812,0.631578947368421,0.1715521383950024,0.5833333333333333
0.9254433586681143,0.045787545787545784,0.45,0.39655172413793105,0.41536273115220484,0.625,0.631578947368421,0.09658817876021145,0.75
0.9254433586681143,0.045787545787545784,0.45,0.48275862068965514,0.09672830725462304,0.625,0.631578947368421,0.8976453628063431,0.75
0.926891060441549,0.045787545787545784,0.45,0.8448275862068966,0.4694167852062589,0.625,0.631578947368421,0.07400288322921672,0.8333333333333333
0.049221860296778865,0.047619047619047616,0.95,0.5172413793103449,0.9822190611664297,1.0,0.05263157894736842,0.48774627582892843,0.49999999999999994
0.06152732537097358,0.047619047619047616,0.95,0.24137931034482757,0.8229018492176388,0.375,0.05263157894736842,0.8164344065353196,0.6666666666666667
0.23235613463626492,0.047619047619047616,0.95,0.8448275862068966,0.9004267425320057,0.625,0.05263157894736842,0.20182604517059108,0.9166666666666667
0.23742309084328628,0.047619047619047616,0.95,0.3793103448275862,0.24751066856330015,0.375,0.05263157894736842,0.37962518020182606,0.9166666666666667
0.6424176619616359,0.047619047619047616,0.95,0.8448275862068966,0.5298719772403984,0.125,0.2631578947368421,0.18596828447861605,0.9166666666666667
0.8791169019182048,0.04945054945054945,0.016666666666666666,0.7241379310344828,0.8669985775248934,0.375,0.631578947368421,0.6054781355117732,0.6666666666666667
0.7423090843286283,0.05128205128205128,0.6333333333333333,0.6206896551724138,0.7062588904694168,0.375,0.2631578947368421,0.9870254685247477,0.6666666666666667
0.7423090843286283,0.05128205128205128,0.6333333333333333,0.6206896551724138,0.8726884779516358,0.375,0.2631578947368421,0.7635752042287363,0.6666666666666667
0.7423090843286283,0.05128205128205128,0.6333333333333333,0.6206896551724138,0.7965860597439545,0.375,0.2631578947368421,0.5040845747236905,0.8333333333333333
0.9652551574375678,0.05311355311355311,0.1,0.13793103448275862,0.9267425320056899,0.375,0.05263157894736842,0.08409418548774628,0.49999999999999994
0.9652551574375678,0.05311355311355311,0.1,0.22413793103448276,0.9871977240398293,0.375,0.05263157894736842,0.4790965881787602,0.6666666666666667
0.3583061889250814,0.054945054945054944,0.016666666666666666,0.48275862068965514,0.798719772403983,0.375,0.05263157894736842,0.9649207111965402,0.6666666666666667
0.3597538906985161,0.054945054945054944,0.016666666666666666,0.06896551724137931,0.07610241820768136,0.5819478155339812,0.05263157894736842,0.08073041806823643,0.49999999999999994
0.3597538906985161,0.054945054945054944,0.016666666666666666,0.034482758620689655,0.4089615931721195,0.375,0.05263157894736842,0.0802498798654493,0.49999999999999994
0.5316684762938835,0.054945054945054944,0.016666666666666666,0.5862068965517241,0.7041251778093883,0.375,0.05263157894736842,0.8053820278712158,0.8333333333333333
0.7748823742309084,0.056776556776556776,0.08333333333333333,0.06896551724137931,0.08321479374110953,0.375,0.05263157894736842,0.043248438250840945,0.6666666666666667
0.5244299674267101,0.05860805860805861,0.6166666666666667,0.603448275862069,0.08890469416785207,0.375,0.2631578947368421,0.541566554541086,0.5833333333333333
0.5244299674267101,0.05860805860805861,0.6166666666666667,0.603448275862069,0.40967283072546234,0.5819478155339812,0.2631578947368421,0.035079288803459875,0.8333333333333333
0.8269996380745567,0.06043956043956044,0.95,0.017241379310344827,0.10241820768136559,0.625,0.2631578947368421,0.4007688611244594,0.49999999999999994
0.8284473398479913,0.06043956043956044,0.95,0.8448275862068966,0.4544807965860598,0.625,0.2631578947368421,0.022585295530994715,0.75
0.3539630836047774,0.06227106227106227,0.95,0.22413793103448276,0.30298719772403987,0.375,0.05263157894736842,0.13935607880826525,0.75
0.3539630836047774,0.06227106227106227,0.95,0.5172413793103449,0.18990042674253202,0.375,0.05263157894736842,0.5550216242191255,0.8333333333333333
0.3539630836047774,0.06227106227106227,0.95,0.48275862068965514,0.798719772403983,0.375,0.05263157894736842,0.6669870254685247,0.9166666666666667
0.46688382193268185,0.06227106227106227,0.95,0.603448275862069,0.5604551920341394,0.5819478155339812,0.05263157894736842,0.19029312830370015,1.0
0.5606225117625769,0.06227106227106227,0.95,0.06896551724137931,0.07610241820768136,0.375,0.05263157894736842,0.478135511773186,0.8333333333333333
0.7148027506333695,0.06227106227106227,0.95,0.1724137931034483,0.9366998577524894,0.5819478155339812,0.05263157894736842,0.798173954829409,0.8333333333333333
0.6742671009771987,0.0641025641025641,0.95,0.06896551724137931,0.13229018492176386,0.5819478155339812,0.2631578947368421,0.8947621335896204,0.9166666666666667
0.8574013753166848,0.06593406593406594,0.9333333333333333,0.603448275862069,0.7155049786628734,0.5819478155339812,0.7368421052631579,0.9077366650648727,0.4166666666666667
0.7032211364458921,0.06776556776556776,0.9333333333333333,0.5,0.06330014224751067,0.5819478155339812,0.2631578947368421,0.07448342143200384,0.6666666666666667
0.7032211364458921,0.06776556776556776,0.9333333333333333,0.5,0.8513513513513514,0.5819478155339812,0.2631578947368421,0.8154733301297453,0.75
0.6438653637350705,0.0695970695970696,0.95,0.06896551724137931,0.13442389758179232,0.5819478155339812,0.2631578947368421,0.4550696780394041,0.5833333333333333
0.6438653637350705,0.0695970695970696,0.95,0.22413793103448276,0.2880512091038407,0.375,0.2631578947368421,0.7731859682844786,0.5833333333333333
0.6438653637350705,0.0695970695970696,0.95,0.24137931034482757,0.3108108108108108,0.375,0.2631578947368421,0.4661220567035079,0.5833333333333333
0.21027868259138618,0.07142857142857142,0.05,0.1724137931034483,0.2503556187766714,0.5819478155339812,0.631578947368421,0.6405574243152331,0.5833333333333333
0.21027868259138618,0.07142857142857142,0.05,0.24137931034482757,0.3079658605974396,0.5819478155339812,0.631578947368421,0.252763094666026,0.8333333333333333
0.6496561708288092,0.07326007326007326,0.95,0.8448275862068966,0.45376955903271693,0.375,0.2631578947368421,0.8740989908697742,0.8333333333333333
0.6511038726022439,0.07326007326007326,0.95,0.05172413793103448,0.026315789473684213,0.375,0.2631578947368421,0.616530514175877,0.75
0.672819399203764,0.07326007326007326,0.95,0.22413793103448276,0.6785206258890469,0.375,0.05263157894736842,0.07256126862085537,0.8333333333333333
0.7908070937386898,0.07509157509157509,1.0,1.0,0.5014224751066857,1.0,0.2631578947368421,0.4324843825084094,0.75
0.9565689467969598,0.07509157509157509,1.0,1.0,0.11379800853485064,0.375,0.2631578947368421,0.23690533397405095,0.9166666666666667
